"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00586792186925283,0.349832949106063,0.876,0.771,1,"0","ENSMUSG00000055762"
0.00596234302951797,0.800768212976695,0.403,0.248,1,"0","ENSMUSG00000054808"
0.0060231884611189,0.962304011580335,0.335,0.19,1,"0","ENSMUSG00000036992"
0.00608844097092153,0.558927364402747,0.712,0.571,1,"0","ENSMUSG00000029472"
0.00612227003695718,0.934690038465006,0.386,0.238,1,"0","ENSMUSG00000067367"
0.00623268450441445,0.522799844785601,0.674,0.552,1,"0","ENSMUSG00000028820"
0.00628935131585874,0.536315921964572,0.7,0.619,1,"0","ENSMUSG00000027133"
0.0063630079891115,1.01003615687426,0.253,0.124,1,"0","ENSMUSG00000030505"
0.00642983490787595,0.899559731740633,0.305,0.162,1,"0","ENSMUSG00000026496"
0.00655550491392717,0.601205460824673,0.3,0.152,1,"0","ENSMUSG00000020471"
0.0067632901328193,0.927989049008965,0.283,0.143,1,"0","ENSMUSG00000000751"
0.00679911725440894,0.730500826856287,0.318,0.162,1,"0","ENSMUSG00000005312"
0.0071541818167826,0.823894943522954,0.369,0.219,1,"0","ENSMUSG00000036242"
0.00721108454936643,0.791816155015688,0.438,0.305,1,"0","ENSMUSG00000026353"
0.00743689911495689,0.760673015891572,0.464,0.324,1,"0","ENSMUSG00000008393"
0.00761474134405581,0.734386813698064,0.412,0.267,1,"0","ENSMUSG00000074088"
0.00766398067379447,0.324456216101149,0.957,0.886,1,"0","ENSMUSG00000020153"
0.00799987352251076,0.750368201371931,0.412,0.257,1,"0","ENSMUSG00000031960"
0.00802059392426486,0.337176555917017,0.906,0.848,1,"0","ENSMUSG00000036781"
0.00843197213264426,0.26858756805176,0.648,0.438,1,"0","ENSMUSG00000059325"
0.0086434207153,0.564222944175154,0.545,0.4,1,"0","ENSMUSG00000025364"
0.00875524540162113,0.465857434682903,0.524,0.352,1,"0","ENSMUSG00000048578"
0.00885156429923432,0.634983197846181,0.584,0.438,1,"0","ENSMUSG00000005846"
0.00915725191604598,0.663383971968165,0.455,0.286,1,"0","ENSMUSG00000030588"
0.00938195386254098,0.340635045802235,0.927,0.886,1,"0","ENSMUSG00000021771"
0.00964869237590236,0.77252484299672,0.343,0.21,1,"0","ENSMUSG00000015889"
0.00973781608015848,1.26549430851133,0.309,0.2,1,"0","ENSMUSG00000009633"
0.00994002312200452,0.316879543443325,0.871,0.781,1,"0","ENSMUSG00000001175"
0.00995691834097034,0.882932393902381,0.352,0.219,1,"0","ENSMUSG00000051396"
4.07085870410518e-30,5.77519792742696,0.552,0.03,8.5496174503617e-26,"1","ENSMUSG00000054459"
8.71984098056208e-30,1.25456362736205,1,1,1.83134100273765e-25,"1","ENSMUSG00000020469"
1.38552480075609e-25,2.74760850207006,0.933,0.532,2.90987918654795e-21,"1","ENSMUSG00000026185"
3.9611983426672e-24,1.87309236588761,0.914,0.549,8.31930875926966e-20,"1","ENSMUSG00000040752"
9.69641742888766e-23,7.65377280543434,0.381,0.004,2.03644158841499e-18,"1","ENSMUSG00000027833"
1.61974987099013e-19,1.05180201966521,1,0.897,3.40179867905347e-15,"1","ENSMUSG00000035458"
7.49967563023681e-18,3.22769204262025,0.505,0.103,1.57508187586234e-13,"1","ENSMUSG00000022358"
8.57994255590232e-18,5.22279057581464,0.352,0.021,1.80195953559061e-13,"1","ENSMUSG00000010797"
2.7400152329411e-17,2.8059916297045,0.505,0.099,5.7545799922229e-13,"1","ENSMUSG00000069171"
6.31093492779914e-17,2.66164579509769,0.495,0.09,1.32542255353637e-12,"1","ENSMUSG00000026347"
2.55319452595959e-16,0.826299077531378,0.99,0.983,5.36221914342033e-12,"1","ENSMUSG00000067818"
1.05010579088726e-15,2.40409664354723,0.514,0.12,2.20543218202143e-11,"1","ENSMUSG00000030688"
7.17196428784011e-15,2.37998691088348,0.486,0.116,1.50625593973218e-10,"1","ENSMUSG00000010066"
1.24824418051552e-14,0.865443889877614,1,0.974,2.6215624279187e-10,"1","ENSMUSG00000030470"
1.26407607193302e-14,0.919350994126958,0.952,0.966,2.65481256627374e-10,"1","ENSMUSG00000020475"
1.51830049282888e-14,1.92281165208694,0.695,0.296,3.18873469503921e-10,"1","ENSMUSG00000061816"
4.24328628538916e-14,1.01316428393299,0.933,0.833,8.91174985657432e-10,"1","ENSMUSG00000030785"
4.41150725384258e-14,3.17997013024078,0.343,0.039,9.26504753452019e-10,"1","ENSMUSG00000007655"
1.41822311452333e-13,1.39506650948738,0.857,0.687,2.9785521851219e-09,"1","ENSMUSG00000025268"
2.15142523110065e-13,1.2754406013061,0.848,0.498,4.51842327035759e-09,"1","ENSMUSG00000044033"
3.64206732087815e-13,2.07902493438018,0.6,0.266,7.64906978730828e-09,"1","ENSMUSG00000018451"
1.14861871140231e-12,2.31215252762386,0.495,0.15,2.41232901768714e-08,"1","ENSMUSG00000024008"
3.10090211374741e-12,2.07553173946269,0.59,0.258,6.51251461929231e-08,"1","ENSMUSG00000026249"
4.64776663256539e-12,0.751592589859538,1,0.966,9.76123948171383e-08,"1","ENSMUSG00000018339"
1.40181481058121e-11,0.502467909270831,1,1,2.94409146518267e-07,"1","ENSMUSG00000061086"
2.86993199988541e-11,0.781519744472572,0.99,0.974,6.02743118615934e-07,"1","ENSMUSG00000092341"
1.85185306956511e-10,2.32382915241626,0.333,0.064,3.88926181670064e-06,"1","ENSMUSG00000030551"
3.80827581569827e-10,2.72312711082131,0.41,0.124,7.99814086812951e-06,"1","ENSMUSG00000030790"
4.21462695303178e-10,0.783380154273022,0.933,0.91,8.85155952675735e-06,"1","ENSMUSG00000029467"
4.87656146167871e-10,2.15800402583388,0.438,0.142,1.02417543818176e-05,"1","ENSMUSG00000027111"
5.21977042890815e-10,1.64370073200755,0.59,0.288,1.09625618547929e-05,"1","ENSMUSG00000028464"
9.61725703886581e-10,2.24597047791456,0.381,0.107,2.0198163233026e-05,"1","ENSMUSG00000068745"
1.15971873830338e-09,1.34107966999327,0.667,0.391,2.43564129418475e-05,"1","ENSMUSG00000052727"
4.37917209797101e-09,0.940760797627404,0.838,0.618,9.19713724015872e-05,"1","ENSMUSG00000008136"
4.4574735468593e-09,1.66315452393029,0.514,0.215,9.3615859431139e-05,"1","ENSMUSG00000078350"
5.70713123941257e-09,1.19813664885027,0.733,0.528,0.000119861170290143,"1","ENSMUSG00000005873"
5.96462694943369e-09,1.95110329844552,0.429,0.15,0.000125269095192006,"1","ENSMUSG00000020044"
7.22588012956204e-09,1.10468564685538,0.752,0.554,0.000151757934481062,"1","ENSMUSG00000028618"
1.08414272041262e-08,2.03368928593013,0.419,0.15,0.000227691654141058,"1","ENSMUSG00000038156"
2.70037590536004e-08,2.25867024263795,0.286,0.064,0.000567132947643716,"1","ENSMUSG00000057123"
3.43742732030964e-08,0.400254907603492,1,1,0.00072192848581143,"1","ENSMUSG00000032366"
4.02177676395603e-08,0.390207999036954,1,1,0.000844653555966046,"1","ENSMUSG00000026414"
5.65750356320042e-08,0.677608267492959,0.981,0.953,0.00118818889834335,"1","ENSMUSG00000072235"
6.07710708191269e-08,0.343493015868646,1,1,0.0012763140293433,"1","ENSMUSG00000031633"
2.10810280677554e-07,1.45842079350938,0.495,0.24,0.00442743751478998,"1","ENSMUSG00000029223"
2.13080760561753e-07,1.78625120116854,0.371,0.137,0.00447512213331794,"1","ENSMUSG00000031312"
4.87256688499839e-07,0.77867740230919,0.819,0.665,0.0102333649718736,"1","ENSMUSG00000022490"
5.63485696479079e-07,0.506123386917169,0.952,0.931,0.0118343265974536,"1","ENSMUSG00000031059"
8.04903426221461e-07,0.408647975344032,0.981,0.987,0.0169045817575031,"1","ENSMUSG00000064363"
1.2018265063694e-06,1.29420612089034,0.524,0.288,0.0252407602867701,"1","ENSMUSG00000051456"
1.37343395612932e-06,1.99434214301937,0.305,0.099,0.0288448599466279,"1","ENSMUSG00000041329"
1.80818748997039e-06,2.03236366698042,0.276,0.086,0.037975553664358,"1","ENSMUSG00000031217"
1.90118274018406e-06,1.62095770068877,0.381,0.159,0.0399286399093456,"1","ENSMUSG00000018263"
3.52274426084235e-06,0.510410784435507,0.914,0.845,0.073984674966211,"1","ENSMUSG00000018567"
5.92264329329891e-06,0.931606591126869,0.657,0.446,0.124387354445864,"1","ENSMUSG00000069601"
7.18112942393443e-06,0.948214627877385,0.629,0.408,0.150818080161471,"1","ENSMUSG00000027706"
7.83870549752447e-06,1.16807566686209,0.552,0.339,0.164628492859009,"1","ENSMUSG00000019539"
8.04447229623073e-06,0.643463373589048,0.848,0.704,0.168950007165438,"1","ENSMUSG00000031839"
8.08561231301947e-06,1.41570857413809,0.505,0.305,0.169814029798035,"1","ENSMUSG00000032609"
8.42323472607288e-06,1.31537028088875,0.533,0.309,0.176904775716983,"1","ENSMUSG00000007872"
9.13534032056732e-06,1.77955932760378,0.286,0.103,0.191860417412555,"1","ENSMUSG00000031748"
9.82808425700462e-06,1.1369900635791,0.857,0.803,0.206409425565611,"1","ENSMUSG00000020186"
1.13403041123159e-05,0.604955096494203,0.933,0.841,0.238169066966859,"1","ENSMUSG00000051579"
1.14672852638816e-05,1.70466699872261,0.295,0.112,0.240835925112041,"1","ENSMUSG00000022199"
1.70013596141506e-05,1.88691402659984,0.286,0.107,0.357062554616392,"1","ENSMUSG00000087651"
1.79903103993795e-05,0.567345379811237,0.914,0.845,0.377832499007769,"1","ENSMUSG00000079523"
2.40681679101159e-05,1.16606639996689,0.448,0.223,0.505479662448254,"1","ENSMUSG00000042675"
2.44984026532723e-05,1.6005405209429,0.305,0.124,0.514515452524025,"1","ENSMUSG00000005124"
2.47415075344609e-05,0.475380608664353,0.867,0.657,0.519621141238748,"1","ENSMUSG00000022108"
2.76017498103469e-05,1.20516309333643,0.324,0.129,0.579691949516905,"1","ENSMUSG00000068697"
3.10353963009887e-05,1.86343588401135,0.257,0.09,0.651805393113364,"1","ENSMUSG00000030844"
3.18819286601652e-05,1.33514717383038,0.314,0.129,0.669584265720789,"1","ENSMUSG00000025608"
3.45067278256368e-05,0.390741747912834,1,0.979,0.724710297794025,"1","ENSMUSG00000002379"
4.86593312795272e-05,0.61511466035254,0.829,0.665,1,"1","ENSMUSG00000031708"
5.72989419747911e-05,1.6138158129012,0.276,0.107,1,"1","ENSMUSG00000031617"
7.98067040560265e-05,0.848744825002411,0.819,0.734,1,"1","ENSMUSG00000024232"
8.13061633442868e-05,1.059658530572,0.619,0.464,1,"1","ENSMUSG00000026335"
8.95596632384706e-05,1.90113033609114,0.257,0.103,1,"1","ENSMUSG00000033910"
9.06826058603111e-05,0.8676430206262,0.619,0.425,1,"1","ENSMUSG00000031158"
0.000130897796109626,0.432816495759886,0.971,0.94,1,"1","ENSMUSG00000037706"
0.000141470956267595,1.45615554944513,0.324,0.155,1,"1","ENSMUSG00000038393"
0.000150541570023689,0.685331582060393,0.724,0.567,1,"1","ENSMUSG00000001794"
0.000155900507583951,0.669995249786366,0.762,0.627,1,"1","ENSMUSG00000019494"
0.000170711356676788,0.642477739423884,0.686,0.519,1,"1","ENSMUSG00000002265"
0.000185939091097593,0.521022298236815,0.867,0.781,1,"1","ENSMUSG00000016427"
0.000194515137792016,1.315498311962,0.295,0.129,1,"1","ENSMUSG00000040883"
0.00021202185662594,0.324976021186927,0.99,0.979,1,"1","ENSMUSG00000054428"
0.000227679375758846,1.11174477117041,0.352,0.172,1,"1","ENSMUSG00000034751"
0.00023026876907135,1.28342359403142,0.419,0.253,1,"1","ENSMUSG00000039195"
0.000234581993658009,1.48768755709527,0.257,0.107,1,"1","ENSMUSG00000030259"
0.000240696966748441,1.14938594273095,0.59,0.494,1,"1","ENSMUSG00000007122"
0.000244130791800607,1.86832064807331,0.257,0.112,1,"1","ENSMUSG00000031875"
0.000257130460186119,0.545481306084322,0.838,0.768,1,"1","ENSMUSG00000036570"
0.000259906250696843,1.66934318959074,0.457,0.3,1,"1","ENSMUSG00000006369"
0.00028853783495039,0.68519948177759,0.724,0.605,1,"1","ENSMUSG00000033940"
0.000291116794402377,0.512202716258417,0.905,0.897,1,"1","ENSMUSG00000022820"
0.000323816423070423,1.01697688438072,0.4,0.219,1,"1","ENSMUSG00000048644"
0.000331287991900986,1.0489255342955,0.419,0.253,1,"1","ENSMUSG00000021417"
0.00035306094566483,0.580332447731807,0.79,0.678,1,"1","ENSMUSG00000074218"
0.000356035566821778,0.844941907468734,0.467,0.275,1,"1","ENSMUSG00000029234"
0.00036886236391529,1.17237782793836,0.4,0.236,1,"1","ENSMUSG00000039910"
0.000373933530241104,1.32832535759631,0.257,0.107,1,"1","ENSMUSG00000032034"
0.000386418706542523,0.373139855094689,0.971,0.953,1,"1","ENSMUSG00000040666"
0.000409886043187684,1.07457514829055,0.467,0.3,1,"1","ENSMUSG00000058756"
0.000417730694387455,0.324432225436721,0.981,0.987,1,"1","ENSMUSG00000027523"
0.000430008025725612,1.42010072444076,0.448,0.309,1,"1","ENSMUSG00000053560"
0.000445347984788679,0.896853379428125,0.467,0.292,1,"1","ENSMUSG00000028461"
0.000452578183605605,0.373982230469911,0.943,0.906,1,"1","ENSMUSG00000030246"
0.000472322684920575,0.898849159811258,0.457,0.275,1,"1","ENSMUSG00000007039"
0.000486064295090465,1.21564849987865,0.448,0.283,1,"1","ENSMUSG00000060572"
0.000493007463304486,0.419004935076082,0.857,0.79,1,"1","ENSMUSG00000060600"
0.000514707137448885,0.924125344356615,0.543,0.373,1,"1","ENSMUSG00000019877"
0.000574263285215134,1.28385461161604,0.305,0.146,1,"1","ENSMUSG00000032557"
0.000590180941494265,0.388334163886062,0.933,0.923,1,"1","ENSMUSG00000041881"
0.000635344992060245,0.958946497895359,0.419,0.253,1,"1","ENSMUSG00000030272"
0.000639134643695619,1.22104009841463,0.305,0.15,1,"1","ENSMUSG00000024426"
0.000736411638289149,0.75945776274036,0.438,0.262,1,"1","ENSMUSG00000042834"
0.000746927713051274,0.402309956205037,0.867,0.811,1,"1","ENSMUSG00000018585"
0.000764483170196836,0.922297523201151,0.514,0.339,1,"1","ENSMUSG00000005836"
0.000773232616300662,0.911089117421983,0.524,0.378,1,"1","ENSMUSG00000071654"
0.000795546426494125,0.403470355607716,0.886,0.785,1,"1","ENSMUSG00000026728"
0.000837767188225694,1.14847900024984,0.276,0.124,1,"1","ENSMUSG00000002266"
0.000858375543241401,0.648243280722194,0.61,0.489,1,"1","ENSMUSG00000033916"
0.00101011581066551,1.05050739515382,0.448,0.275,1,"1","ENSMUSG00000032348"
0.00102115951094042,0.535047071311726,0.695,0.541,1,"1","ENSMUSG00000018340"
0.00106588376433513,0.630624154890941,0.695,0.532,1,"1","ENSMUSG00000035199"
0.00116671929395461,0.665761477921395,0.552,0.391,1,"1","ENSMUSG00000059323"
0.00128023135106246,0.401723975448326,0.933,0.888,1,"1","ENSMUSG00000007041"
0.00139552648445208,0.965488516749815,0.4,0.245,1,"1","ENSMUSG00000002064"
0.00144709879220219,0.816859076671533,0.6,0.515,1,"1","ENSMUSG00000026688"
0.00147261439487237,0.529717964052008,0.619,0.506,1,"1","ENSMUSG00000022216"
0.00151018853997388,0.640362519202817,0.743,0.639,1,"1","ENSMUSG00000098178"
0.00159710089799007,1.20335184888412,0.4,0.275,1,"1","ENSMUSG00000061462"
0.00172992176260045,0.943716580693467,0.352,0.197,1,"1","ENSMUSG00000033065"
0.00188678039521761,0.32808832145187,0.867,0.961,1,"1","ENSMUSG00000037664"
0.00190929240440077,0.965957268295524,0.371,0.232,1,"1","ENSMUSG00000053329"
0.00191335907033694,0.501144206506497,0.819,0.695,1,"1","ENSMUSG00000018965"
0.00199257867762224,0.636053171682616,0.657,0.524,1,"1","ENSMUSG00000037266"
0.00204253885273166,0.772451182648979,0.543,0.382,1,"1","ENSMUSG00000026970"
0.00209535526369996,0.651532086794838,0.59,0.412,1,"1","ENSMUSG00000021373"
0.00209966793065605,1.21965510452044,0.286,0.159,1,"1","ENSMUSG00000047446"
0.00216647051275053,0.611587634809904,0.619,0.459,1,"1","ENSMUSG00000036880"
0.00226303064214995,1.02014409989003,0.343,0.189,1,"1","ENSMUSG00000020986"
0.00245914091882622,0.556758960166863,0.543,0.369,1,"1","ENSMUSG00000016833"
0.00246744546027312,0.426813125545248,0.829,0.76,1,"1","ENSMUSG00000042682"
0.0026005318996946,1.16441137595017,0.295,0.163,1,"1","ENSMUSG00000024847"
0.00282513180499326,1.23355158611635,0.276,0.15,1,"1","ENSMUSG00000048355"
0.00284449173315688,1.15274855058166,0.295,0.163,1,"1","ENSMUSG00000048332"
0.00291154445982094,0.427047784096918,0.6,0.416,1,"1","ENSMUSG00000021477"
0.00292530702719677,0.525688923455875,0.724,0.639,1,"1","ENSMUSG00000021200"
0.00302020463837111,0.261686697431113,0.99,0.991,1,"1","ENSMUSG00000020321"
0.00302094503950511,1.09507857928614,0.314,0.18,1,"1","ENSMUSG00000019478"
0.0030684924934027,0.45711752488297,0.79,0.7,1,"1","ENSMUSG00000031447"
0.00307861080472841,0.41334690885904,0.857,0.777,1,"1","ENSMUSG00000027620"
0.00342863963341576,0.847049114949958,0.41,0.266,1,"1","ENSMUSG00000063632"
0.00344792041474092,0.332601028368021,0.943,0.923,1,"1","ENSMUSG00000056851"
0.00349638070244153,1.19364751586752,0.267,0.133,1,"1","ENSMUSG00000038623"
0.00366243422895111,0.917289730139939,0.39,0.262,1,"1","ENSMUSG00000022812"
0.00367270423510943,0.414838952757875,0.762,0.622,1,"1","ENSMUSG00000019054"
0.0036830900758736,0.452937585592023,0.829,0.747,1,"1","ENSMUSG00000020390"
0.00385175190744454,1.16747892208191,0.267,0.142,1,"1","ENSMUSG00000042745"
0.00389872260612333,0.773297095592123,0.467,0.33,1,"1","ENSMUSG00000060591"
0.00391308885634177,0.557766024526609,0.705,0.605,1,"1","ENSMUSG00000020315"
0.00394947993079993,0.887703810975779,0.41,0.275,1,"1","ENSMUSG00000031812"
0.00398863766549916,0.931247922616618,0.39,0.253,1,"1","ENSMUSG00000027247"
0.00400897349816647,0.929518971940442,0.486,0.373,1,"1","ENSMUSG00000021127"
0.004206499987798,0.736248260705426,0.476,0.318,1,"1","ENSMUSG00000090247"
0.00421777984026582,1.11036775030961,0.305,0.185,1,"1","ENSMUSG00000025142"
0.0043435642397405,0.788502329268616,0.362,0.215,1,"1","ENSMUSG00000041765"
0.0043719088770113,0.398189366441319,0.895,0.833,1,"1","ENSMUSG00000022174"
0.00441987823556283,0.928425135655696,0.419,0.296,1,"1","ENSMUSG00000030035"
0.00480881379934442,0.549231939173912,0.667,0.601,1,"1","ENSMUSG00000050552"
0.00501300213936638,0.811117021461161,0.333,0.185,1,"1","ENSMUSG00000027082"
0.00520183631777669,0.618672216588782,0.333,0.193,1,"1","ENSMUSG00000057531"
0.00524185752356915,0.969302433668781,0.41,0.275,1,"1","ENSMUSG00000026223"
0.00547962524339147,0.619708734800133,0.59,0.502,1,"1","ENSMUSG00000027984"
0.00591162503522468,0.674268069593065,0.6,0.511,1,"1","ENSMUSG00000029810"
0.00594716974473525,0.779518030268457,0.467,0.309,1,"1","ENSMUSG00000002107"
0.00601329712414801,0.396763460163608,0.895,0.88,1,"1","ENSMUSG00000026576"
0.00602492295525934,0.499441374041904,0.79,0.73,1,"1","ENSMUSG00000024538"
0.00609181440526565,1.04221580137434,0.333,0.21,1,"1","ENSMUSG00000040794"
0.00632671651352779,0.497754103419258,0.667,0.515,1,"1","ENSMUSG00000006095"
0.00649563379819605,1.15376700024512,0.257,0.142,1,"1","ENSMUSG00000006219"
0.00658384805521944,0.64260449700088,0.59,0.481,1,"1","ENSMUSG00000021643"
0.00667424960761367,0.844962931091827,0.333,0.21,1,"1","ENSMUSG00000034687"
0.00703156056197142,0.67094546788638,0.476,0.313,1,"1","ENSMUSG00000040652"
0.00712488158257759,1.00196348180709,0.324,0.197,1,"1","ENSMUSG00000050315"
0.00713947341239996,0.793778321330701,0.295,0.163,1,"1","ENSMUSG00000053286"
0.00715038965827298,0.731851347889898,0.59,0.438,1,"1","ENSMUSG00000024598"
0.00716329329734597,0.574323992222175,0.81,0.794,1,"1","ENSMUSG00000026864"
0.00718597440319159,0.671297769768018,0.343,0.206,1,"1","ENSMUSG00000042831"
0.00724641316503394,0.913006984190992,0.457,0.33,1,"1","ENSMUSG00000023367"
0.00734141473213824,0.375182273986261,0.924,0.85,1,"1","ENSMUSG00000018593"
0.00745336959166838,0.591188417087648,0.371,0.236,1,"1","ENSMUSG00000031791"
0.00747266501715228,0.650129568084164,0.581,0.429,1,"1","ENSMUSG00000029465"
0.00751853467339598,0.772200247375207,0.438,0.313,1,"1","ENSMUSG00000038244"
0.00773008544063881,0.801490219764085,0.419,0.283,1,"1","ENSMUSG00000002980"
0.00779513445051969,0.746941796717954,0.362,0.232,1,"1","ENSMUSG00000031505"
0.00808275296489953,0.941981193736521,0.276,0.155,1,"1","ENSMUSG00000032673"
0.00810736771565765,0.910054832311938,0.286,0.167,1,"1","ENSMUSG00000029484"
0.00821822472765315,0.480379905025021,0.724,0.609,1,"1","ENSMUSG00000032324"
0.00829668563883627,0.653630061749134,0.505,0.382,1,"1","ENSMUSG00000015247"
0.00859632407897316,0.399311335170212,0.743,0.639,1,"1","ENSMUSG00000037058"
0.00865574985827149,0.740357180089402,0.286,0.167,1,"1","ENSMUSG00000070003"
0.0087418980301089,0.510366711275827,0.476,0.335,1,"1","ENSMUSG00000038633"
0.00897226934364739,0.353623613989347,0.838,0.751,1,"1","ENSMUSG00000031880"
0.00898385192040766,0.946713752123981,0.276,0.163,1,"1","ENSMUSG00000017291"
0.0092191219871036,0.403825190938898,0.81,0.725,1,"1","ENSMUSG00000031548"
0.00944557481174405,0.775839926542103,0.524,0.391,1,"1","ENSMUSG00000076431"
0.00990294871826557,0.770336200265427,0.381,0.253,1,"1","ENSMUSG00000028249"
